merchant_id,segment,cities,name,tier,score,top_rank,channel,phone_masked,contact_note,instagram_handle,website_domain,bnpl_status_final,reviews_count,rating,n_locations,owner_name_verified,hook_from_page,flags,score_exclusion
m_d328868187,B_custom_furniture,riyadh,تفصيل ستاير و تنجيد مجالس,B,76,,mobile_or_whatsapp,+9665•••••721,mobile in Google Maps,,,unchecked,1,5,1,False,False,BNPL unchecked,
m_d38c2c8341,B_custom_furniture,riyadh,تفسيل ستا ىر و مجا لس,,,,mobile_or_whatsapp,+9665•••••100,mobile in Google Maps,,,unchecked,32,4.7,1,False,False,,B: no segment signal in name or category
m_d3d5aaf9ad,B_custom_furniture,riyadh,Sofa upholstery decor تنجيد وتفصيل كنب ستائر,A,88,,mobile_or_whatsapp,+9665•••••010,mobile in Google Maps,,sofacurtain433.com,unchecked,73,4.9,2,False,False,BNPL unchecked,
m_d3da25d3ee,B_custom_furniture,riyadh,محل العنزي للستائر والمجالس,B,79,,mobile_or_whatsapp,+9665•••••049,mobile in Google Maps,,,unchecked,13,4.1,1,False,False,BNPL unchecked,
m_d40adaa1f0,A_aesthetic_clinics,jeddah,Dr.jokhadar,B,75,,mobile_or_whatsapp_and_name,+9665•••••800,mobile in Google Maps,,,unchecked,1,1,1,True,False,medical: Risk review; BNPL unchecked,
m_d433aa3a2b,B_custom_furniture,jeddah,اللمسةالمحترفه لزينة وستائر السيارات,B,82,,mobile_or_whatsapp,+9665•••••020,mobile in Google Maps,,,unchecked,42,4.2,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_d4389b5d7c,C_salla_zid_d2c,,متجر فنجان عود,,,,none,,,,,unchecked,0,,0,False,False,,segment rejected: bnpl_saturation
m_d53381dc1f,B_custom_furniture,riyadh,تفصيل ستاير و مجالس,B,76,,mobile_or_whatsapp,+9665•••••238,mobile in Google Maps,,,unchecked,4,5,1,False,False,BNPL unchecked,
m_d688f6c7ae,A_aesthetic_clinics,jeddah,Beauty Star Clinics | عيادات نجمة الجمال,B,74,,instagram,,Instagram,beautystar.ksa,beautystar.com.sa,unchecked,413,4.8,1,False,False,medical: Risk review; BNPL unchecked,
m_d6b70c6e55,B_custom_furniture,jeddah,CityW,,,,none,,,,cityw.com.sa,unchecked,3683,4.1,2,False,False,,B: no segment signal in name or category
m_d708dfdf4b,B_custom_furniture,jeddah,Abyat,,,,none,,,,abyat.com,unchecked,12100,4,1,False,False,,B: no segment signal in name or category
m_d7976e9a6b,A_aesthetic_clinics,riyadh,Medical Glamor 2,B,81,,instagram,,Instagram,medicalglamorh,medicalglamor.com,not_detected,824,4.1,1,False,True,medical: Risk review,
m_d79baa7f06,C_salla_zid_d2c,,البخور الذكي ioud,,,,none,,,,,unchecked,0,,0,False,False,,segment rejected: bnpl_saturation
m_d7d4941a78,B_custom_furniture,jeddah,شركة منازل الربيع للديكورات الدور الثالث,,,,mobile_or_whatsapp,+9665•••••604,mobile in Google Maps,,spring01.com,unchecked,21,4.5,1,False,False,,B: no segment signal in name or category
m_d85c993739,A_aesthetic_clinics,riyadh,مركز وي كير الفرسان الطبي Al Fursan We Care Medical Center,,,,mobile_or_whatsapp,+9665•••••953,mobile in Google Maps,,,unchecked,773,4.5,1,False,False,,A: no segment signal in name or category
m_d86fad2910,A_aesthetic_clinics,riyadh,عيادات ميسان الشفا | جراحة تجميل - ليزر وتجميل - طب وتجميل الأسنان,B,82,,mobile_or_whatsapp,+9665•••••013,mobile in Google Maps,,,unchecked,1335,4.1,1,False,False,medical: Risk review; BNPL unchecked,
m_d87abb19c5,B_custom_furniture,riyadh,Rayan Curtains and Roller Blinds Riyadh | شركة ستائر الريان الرياض,A,85,,mobile_or_whatsapp,+9665•••••331,mobile in Google Maps,,rayan-curtains.com,unchecked,124,4.4,1,False,False,BNPL unchecked,
m_d9063a442f,B_custom_furniture,riyadh,تفصیل ستائر مجالس تنجید کنب,A,85,,mobile_or_whatsapp,+9665•••••262,mobile in Google Maps,,,unchecked,120,4.8,1,False,False,BNPL unchecked,
m_d94bc6b782,B_custom_furniture,riyadh,محل ستائر وكنب قريب,B,73,,mobile_or_whatsapp,+9665•••••558,mobile in Google Maps,,,unchecked,5,3.4,1,False,False,BNPL unchecked,
m_d9517c8d29,B_custom_furniture,jeddah,الحريبي للستائر,B,79,,mobile_or_whatsapp,+9665•••••271,mobile in Google Maps,,,unchecked,15,4.2,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_d9c3d1c1d9,B_custom_furniture,riyadh,ستائر ويفي وتفصيل كنب وتنجيد,B,76,,mobile_or_whatsapp,+9665•••••835,mobile in Google Maps,,,unchecked,6,4.2,1,False,False,BNPL unchecked,
m_d9cf5a06aa,B_custom_furniture,riyadh,تفصيل ستائر و مجالس,B,77,,mobile_or_whatsapp,+9665•••••158,mobile in Google Maps,,majlisatelier.com,not_detected,0,,1,False,True,,
m_da08670252,A_aesthetic_clinics,riyadh,Mastery clinics - عيادات ماستري,B,82,,mobile_or_whatsapp,+9665•••••161,mobile in Google Maps,,masteryclinics.com,unchecked,554,4.8,1,False,False,medical: Risk review; BNPL unchecked,
m_da55cd17af,A_aesthetic_clinics,riyadh,عيادات جوفا | Juva Clinics,B,73,,mobile_or_whatsapp,,number on the merchant website (not stored),juvaclinicssa,juva.com.sa,competitor_only,151,4.7,1,False,True,medical: Risk review,
m_db0f90edbc,A_aesthetic_clinics,riyadh,Lines Clinics عيادات لاينز - الصحافة,B,80,,instagram,,Instagram,linesclinics,linesclinics.com,unchecked,2047,4.2,2,False,False,medical: Risk review; BNPL unchecked,
m_db6b520343,B_custom_furniture,riyadh,محل تنجيد و تفصيل كنب و ستائر,A,85,,mobile_or_whatsapp,+9665•••••945,mobile in Google Maps,,sofastoreriyadh.com,unchecked,153,4.9,1,False,False,BNPL unchecked,
m_dba0a10c37,A_aesthetic_clinics,jeddah,العيادات الطبية الرائدة Pioneer medical clinics,,,,mobile_or_whatsapp,+9665•••••999,mobile in Google Maps,,pmcc.sa,unchecked,33,4.9,1,False,False,,A: no segment signal in name or category
m_dbaeb7649f,B_custom_furniture,riyadh,تفصيل ستائر تفصيل كنب تنجيد كنب و مجالس,B,82,,mobile_or_whatsapp,+9665•••••481,mobile in Google Maps,,rajadecor.com,unchecked,14,4.6,1,False,False,BNPL unchecked,
m_dbc79551d4,B_custom_furniture,jeddah,كنب مركز انس للستائر مفروشات,A,85,,mobile_or_whatsapp,+9665•••••974,mobile in Google Maps,,,unchecked,75,4.6,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_dc37ee9403,A_aesthetic_clinics,riyadh,Gama Dental Clinic,B,67,,other_phone,+9661•••••929,landline in Google Maps,,gamadentalclinic.com,not_detected,88,3.5,1,False,True,medical: Risk review,
m_dc5d4c496f,A_aesthetic_clinics,riyadh,تقويم اسنان - انفزلاين التقويم الشفاف د. براء مصطفى,B,81,,mobile_or_whatsapp_and_name,+9665•••••181,mobile in Google Maps,,webteb.com,unchecked,125,4.9,1,True,False,medical: Risk review; BNPL unchecked,
m_dc789728dd,A_aesthetic_clinics,riyadh,عيادات دنتكس لطب الأسنان,A,84,,instagram,,Instagram,dentexclinic,dentex.sa,not_detected,710,4.6,1,False,True,medical: Risk review,
m_dc829f2b5d,B_custom_furniture,jeddah,درة فينيسيا لأقمشة الستائر،جدة,B,76,,mobile_or_whatsapp,+9665•••••732,mobile in Google Maps,,,unchecked,28,3.9,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_dcf75a0fd5,B_custom_furniture,jeddah,شركة ستارتي ذوق للستائر,B,79,,mobile_or_whatsapp,+9665•••••084,mobile in Google Maps,,,unchecked,12,4.8,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_de2012191b,C_salla_zid_d2c,,بوتيك ثروة للعطور | عطور نيش فاخرة تُعبّر عن التميز ...,,,,mobile_or_whatsapp,,number on the merchant website (not stored),,,competitor_only,0,,0,False,False,,segment rejected: bnpl_saturation
m_de482e2483,A_aesthetic_clinics,riyadh,عيادات لايف ويز Life Way's,B,82,,mobile_or_whatsapp,+9665•••••703,mobile in Google Maps,lifeways.sa,,unchecked,851,4.9,1,False,False,medical: Risk review; BNPL unchecked,
m_de9f592db2,B_custom_furniture,riyadh,مؤسسة عصوف نجد للتجارة للمفروشات والستائر,B,79,,mobile_or_whatsapp,+9665•••••173,mobile in Google Maps,,,unchecked,6,4.3,1,False,False,BNPL unchecked,
m_df111fd502,B_custom_furniture,jeddah,الشموع للديكور تفصيل وتنجيد كنب وستائر,A,85,,mobile_or_whatsapp,+9665•••••269,mobile in Google Maps,,,unchecked,92,4.6,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_df411437f5,B_custom_furniture,jeddah,المتميز للستائر,B,70,,mobile_or_whatsapp,+9665•••••840,mobile in Google Maps,,,unchecked,0,,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_df7b9a523d,B_custom_furniture,jeddah,Small furniture,,,,none,,,,,unchecked,11,3.8,1,False,False,,B: no segment signal in name or category
m_e05d6af970,A_aesthetic_clinics,riyadh,Bright Dental Clinics برايت لطب الأسنان,A,83,,mobile_or_whatsapp,+9665•••••660,mobile in Google Maps,bright_dent,brightdent.net,not_detected,390,4.2,1,False,True,medical: Risk review,
m_e0dd6cfe0a,A_aesthetic_clinics,riyadh,Dora Clinic,,,,instagram,,Instagram,doraclinicksa,doraclinic.sa,unchecked,3770,4.5,2,False,False,,A: no segment signal in name or category
m_e10aa3ffac,B_custom_furniture,jeddah,شركة رمال المحيط للتجارة,,,,mobile_or_whatsapp,+9665•••••346,mobile in Google Maps,,,unchecked,51,4.4,1,False,False,,B: no segment signal in name or category
m_e133db959b,B_custom_furniture,riyadh,Curtains & More كارتنز اند مور,A,85,,mobile_or_whatsapp,+9665•••••510,mobile in Google Maps,,curtainsnmore.com,unchecked,144,4.9,1,False,False,BNPL unchecked,
m_e166428587,B_custom_furniture,jeddah,ت,,,,none,,,,,unchecked,5,5,1,False,False,,B: no segment signal in name or category
m_e18786274d,A_aesthetic_clinics,jeddah|riyadh,Stars smile Clinic,,,,mobile_or_whatsapp,+9661•••••888,number on the merchant website (not stored),starssmiledc,starssmile.com,tabby,10126,3.6,3,False,False,,already Tabby merchant
m_e1895e3aae,B_custom_furniture,riyadh,بيت الزين ستائر كنب المجالس,B,82,,mobile_or_whatsapp,+9665•••••263,mobile in Google Maps,,baytalzain-sa.com,unchecked,20,4.8,1,False,False,BNPL unchecked,
m_e247c81479,A_aesthetic_clinics,jeddah,Bagedo Medical Clinics عيادات باقدو الطبية,,,,mobile_or_whatsapp,+9665•••••333,mobile in Google Maps,bagedoclinics,,unchecked,557,4.4,1,False,False,,A: no segment signal in name or category
m_e2861f28b4,B_custom_furniture,riyadh,تفصيل ستائر مجالس,A,88,,mobile_or_whatsapp_and_name,+9665•••••984,mobile in Google Maps,,curtainsalriyadh.com,not_detected,4,5,1,True,True,,
m_e2945cf254,A_aesthetic_clinics,riyadh,كوزمو دكتور,B,77,,none,,,,cosmodoctor.com.sa,not_detected,7620,4,4,False,False,medical: Risk review,
m_e2ac554a78,A_aesthetic_clinics,riyadh,عيادات ماسك | أسنان جلدية ليزر | Masc Clinic,A,83,,mobile_or_whatsapp,+9665•••••972,mobile in Google Maps,mascclinic.sa,mascclinic.sa,not_detected,70,4.8,1,False,True,medical: Risk review,
m_e2ef7c559c,A_aesthetic_clinics,riyadh,Elegaci Clinic | عيادات إليجسي,,,,instagram,,Instagram,elegaci_clinic,,unchecked,1263,4.5,1,False,False,,A: no segment signal in name or category
m_e36cd1431b,A_aesthetic_clinics,riyadh,الدكتورة غيداء البارقي عيادة الجلدية و التجميل,B,81,,mobile_or_whatsapp_and_name,+9661•••••133,mobile in Google Maps,,,unchecked,2,5,1,True,False,medical: Risk review; BNPL unchecked,
m_e48912be8f,C_salla_zid_d2c,,Khawlah's World,,,,mobile_or_whatsapp,,number on the merchant website (not stored),,,not_detected,0,,0,False,False,,segment rejected: bnpl_saturation
m_e49044b594,A_aesthetic_clinics,jeddah,عيادات آلبا الابتسامة الطبية - فرع الربوة,B,67,,none,,,,,unchecked,1058,4.3,1,False,False,medical: Risk review; BNPL unchecked,
m_e4c18b10d5,A_aesthetic_clinics,riyadh,عيادات ايفوريا,B,79,,mobile_or_whatsapp,+9665•••••603,mobile in Google Maps,ephoriaclinics,ephoriaclinics.com,generic_installment,1151,4.5,1,False,True,medical: Risk review,
m_e52a63a0c7,A_aesthetic_clinics,riyadh,ريولا كلينك Riola Clinic,,,,none,,,,,unchecked,821,4.8,1,False,False,,A: no segment signal in name or category
m_e6380dafaf,B_custom_furniture,jeddah,دار الستائر,B,76,,mobile_or_whatsapp,+9665•••••384,mobile in Google Maps,,,unchecked,8,4.1,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_e6712c78e9,B_custom_furniture,riyadh,تفصيل ستائر و مجالس,A,85,,mobile_or_whatsapp,+9665•••••274,mobile in Google Maps,,,unchecked,79,4.9,1,False,False,BNPL unchecked,
m_e6870dbf89,B_custom_furniture,jeddah,النجمة لأقمشة المفروشات,A,85,,mobile_or_whatsapp,+9665•••••457,mobile in Google Maps,,starcotextile.com,unchecked,69,4.3,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_e6cafde9b8,A_aesthetic_clinics,jeddah,د. برهان زياد ملاح,B,81,,mobile_or_whatsapp_and_name,+9665•••••342,mobile in Google Maps,,,unchecked,4,5,1,True,False,medical: Risk review; BNPL unchecked,
m_e717464abc,B_custom_furniture,riyadh,تفصيل ستائر,B,76,,mobile_or_whatsapp,+9665•••••004,mobile in Google Maps,,,unchecked,4,5,1,False,False,BNPL unchecked,
m_e72da0669c,A_aesthetic_clinics,riyadh,مجمع الجاذبيه الطبي,A,83,,mobile_or_whatsapp,+9665•••••567,mobile in Google Maps,allure_center,allure.com.sa,not_detected,510,3.9,1,False,True,medical: Risk review,
m_e72da59641,B_custom_furniture,riyadh,تفصيل ستائر تركيب ستائر ويفي الستائر قص تفصيل ستائر ومجالس,A,85,,mobile_or_whatsapp,+9665•••••324,mobile in Google Maps,,curtainmonastore.shop,unchecked,35,4.7,2,False,False,BNPL unchecked,
m_e735117d20,A_aesthetic_clinics,riyadh,عيادات د. إيمان العبرة,,,,instagram,+9661•••••164,Instagram,dremanalabra,,unchecked,312,4.4,1,False,False,,A: no segment signal in name or category
m_e7764de6d9,A_aesthetic_clinics,riyadh,مجمع لين الشرق الطبي الدائري الغربي -اسنان - ليزر- جلدية,B,69,,other_phone,+9661•••••232,landline in Google Maps,,leen-alsharq.com,unchecked,1108,4.2,1,False,False,medical: Risk review; BNPL unchecked,
m_e7a22dfdce,B_custom_furniture,riyadh,ستائر وتفصيل المجالس – الرياض,B,79,,mobile_or_whatsapp,+9665•••••798,mobile in Google Maps,,naturemod.com,unchecked,7,4.6,1,False,False,BNPL unchecked,
m_e7abd5b256,B_custom_furniture,riyadh,مؤسسة داليه احمد الاسمريHOME FURNITUREتفصل كنب تفصيل ستائر تفصيل مجلس,B,70,,mobile_or_whatsapp,+9665•••••840,mobile in Google Maps,,,unchecked,0,,1,False,False,BNPL unchecked,
m_e7d57cfa1d,A_aesthetic_clinics,riyadh,دكتوره مروة حسين - عيادة جلدية وتجميل وعلاج بالليزر,B,78,,mobile_or_whatsapp_and_name,+9665•••••448,mobile in Google Maps,dr.marwa_hussain,marwahussain.com,unchecked,94,4.1,1,True,False,medical: Risk review; BNPL unchecked,
m_e7d684b95a,B_custom_furniture,jeddah,الخزائن المبدعة,,,,mobile_or_whatsapp,+9665•••••645,mobile in Google Maps,,,unchecked,37,4.2,1,False,False,,B: no segment signal in name or category
m_e7e0cdb0d7,A_aesthetic_clinics,jeddah,‏LaDenta center - The house of dental expertise,A,86,,mobile_or_whatsapp,+9665•••••646,mobile in Google Maps,,ladentaclinic.com,not_detected,248,4.5,1,False,True,medical: Risk review,
m_e8008625dc,A_aesthetic_clinics,jeddah,Lujain Dental Clinic,A,86,,mobile_or_whatsapp,+9665•••••100,mobile in Google Maps,lujaindc,lujaindc.com,not_detected,215,4.4,1,False,True,medical: Risk review,
m_e82cda67d6,B_custom_furniture,jeddah,جاد للديكور,,,,mobile_or_whatsapp,+9665•••••563,mobile in Google Maps,,,unchecked,11,3.7,1,False,False,,B: no segment signal in name or category
m_e97030c45c,B_custom_furniture,riyadh,ستائر و المجالس,B,82,,mobile_or_whatsapp,+9665•••••049,mobile in Google Maps,,,unchecked,21,5,1,False,False,BNPL unchecked,
m_ea6c0bfb07,A_aesthetic_clinics,jeddah,Karma Beauty Clinic I مركز كرما الجمال الطبي,B,76,,mobile_or_whatsapp,+9665•••••159,mobile in Google Maps,_karma_clinic,,unchecked,648,3.7,1,False,False,medical: Risk review; BNPL unchecked,
m_ea7f1589dc,A_aesthetic_clinics,jeddah,Tam Dental King Rd. Tower | تام دنتال برج الشاشة,,,,mobile_or_whatsapp,,number on the merchant website (not stored),tam_dental,tamdental.sa,tabby,71,4.5,1,False,False,,already Tabby merchant
m_ea9ce72049,C_salla_zid_d2c,,عطر القيصر - 100 مل - مسك للعطور,,,,none,,,,,unchecked,0,,0,False,False,,C: outside KSA signal
m_ead76aa9aa,B_custom_furniture,riyadh,تفصيل ستائر مجالس,B,82,,mobile_or_whatsapp,+9665•••••447,mobile in Google Maps,,,unchecked,21,5,1,False,False,BNPL unchecked,
m_eb226aff78,C_salla_zid_d2c,,متجر تركيبة العود,,,,none,,,,,unchecked,0,,0,False,False,,segment rejected: bnpl_saturation
m_eb68a5e783,B_custom_furniture,riyadh,Curtains model 2024تفصيل ستائر تنجيد و تلبيس محل,B,79,,mobile_or_whatsapp,+9665•••••406,mobile in Google Maps,,,unchecked,8,4.8,1,False,False,BNPL unchecked,
m_eb7a489c75,A_aesthetic_clinics,riyadh,Dermati Clinics | عيادات ديرماتي,B,74,,instagram,,Instagram,dermati.sa,dermati.sa,unchecked,384,4.8,1,False,False,medical: Risk review; BNPL unchecked,
m_eba6fbe674,B_custom_furniture,riyadh,تفصيل ستايروكنب مفروشات بحرالبيان 1,B,82,,mobile_or_whatsapp,+9665•••••130,mobile in Google Maps,,,unchecked,19,5,1,False,False,BNPL unchecked,
m_ebafd0aaba,B_custom_furniture,riyadh,موسسه أفكارالقريه تفصيل ستائر مجالس و تنجيد,B,73,,mobile_or_whatsapp,+9665•••••604,mobile in Google Maps,,,unchecked,7,3.9,1,False,False,BNPL unchecked,
m_ebdb324ca2,A_aesthetic_clinics,jeddah,Seven Stars Clinic,B,79,,mobile_or_whatsapp,+9665•••••104,mobile in Google Maps,7starsclinics,7starsclinic.com,competitor_only,766,4.5,1,False,True,medical: Risk review,
m_ec6e9313e6,B_custom_furniture,riyadh,مؤسسة لمسات ديباج لتنجيد الأثاث,B,79,,mobile_or_whatsapp,+9665•••••256,mobile in Google Maps,,,unchecked,10,5,1,False,False,BNPL unchecked,
m_ecbe8f5db4,A_aesthetic_clinics,jeddah,Velour Skin فيلور سكين,B,76,,mobile_or_whatsapp,+9665•••••211,mobile in Google Maps,,,unchecked,91,4.7,1,False,False,medical: Risk review; BNPL unchecked,
m_ed1ca45a57,A_aesthetic_clinics,jeddah,مجمع مايا جدة الطبي,,,,mobile_or_whatsapp,+9665•••••652,mobile in Google Maps,,,unchecked,1075,4.1,1,False,False,,A: no segment signal in name or category
m_ed867de06e,C_salla_zid_d2c,,عطور نسائية | دار الأميرات | Dar Alamirat,,,,none,,,,,unchecked,0,,0,False,False,,segment rejected: bnpl_saturation
m_ed9612317e,B_custom_furniture,jeddah,الستاره لتفصيل الستائر والكنب,B,73,,mobile_or_whatsapp,+9665•••••413,mobile in Google Maps,,,unchecked,10,3.7,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_edc8959e77,A_aesthetic_clinics,riyadh,Cosmodent Dental Consultant Clinics,B,79,,other_phone,+9661•••••803,landline in Google Maps,,cosmodent.sa,not_detected,897,4.3,1,False,True,medical: Risk review,
m_edd7760b40,B_custom_furniture,riyadh,تفصيل ستائرو مجالس,B,70,,mobile_or_whatsapp,+9665•••••609,mobile in Google Maps,,,unchecked,0,,1,False,False,BNPL unchecked,
m_eeb20621fa,B_custom_furniture,jeddah,مفروشات الصفا,,,,none,,,,,unchecked,33,3.7,1,False,False,,B: no segment signal in name or category
m_eed4f1018b,B_custom_furniture,riyadh,تفصیل ستائر و مجالس بالریاض,B,82,,mobile_or_whatsapp,+9665•••••842,mobile in Google Maps,,baytulstayrinteriors.com,unchecked,27,5,1,False,False,BNPL unchecked,
m_ef8c6bf73a,A_aesthetic_clinics,jeddah,BellaDerm Cilinc,B,82,,mobile_or_whatsapp,+9665•••••489,mobile in Google Maps,,belladerm-c.com,unchecked,6277,3.9,4,False,False,medical: Risk review; BNPL unchecked,
m_f025118b8a,A_aesthetic_clinics,riyadh,Rance Clinic,,,,other_phone,+9661•••••111,landline in Google Maps,,,unchecked,748,4.1,1,False,False,,A: no segment signal in name or category
m_f0b5b78479,A_aesthetic_clinics,riyadh,Kadina Center,,,,other_phone,+9661•••••444,landline in Google Maps,,kadinacenter.com,unchecked,1168,4,1,False,False,,A: no segment signal in name or category
m_f0df65212c,B_custom_furniture,jeddah,تلبيسات كنب وسجاد,,,,mobile_or_whatsapp,+9665•••••260,mobile in Google Maps,,,unchecked,27,4,1,False,False,,B: no segment signal in name or category
m_f0ec82affa,A_aesthetic_clinics,jeddah,مركز الدكتور ممدوح عشي الطبي |dr.Mamdooh Ashy a medical Center,,,,instagram,,Instagram,mamdooh.ashy,mamdoohashy.com,unchecked,1123,4,1,False,False,,A: no segment signal in name or category
m_f122f8b888,A_aesthetic_clinics,jeddah,LOFT DENTAL CLINIC,B,79,,mobile_or_whatsapp,+9665•••••040,mobile in Google Maps,loftcliniccomplex,,unchecked,200,4.7,1,False,False,medical: Risk review; BNPL unchecked,
m_f1807ca638,A_aesthetic_clinics,jeddah,Derma Vitalis ديرما فيتالس,B,82,,mobile_or_whatsapp,+9665•••••831,mobile in Google Maps,dermvitalis,drezmerli.com,unchecked,458,4.4,2,False,False,medical: Risk review; BNPL unchecked,
m_f1b3f4fc73,B_custom_furniture,riyadh,تفصيل ستائر شركة مرقاب,A,85,,mobile_or_whatsapp,+9665•••••183,mobile in Google Maps,,aljizifurniture.com,unchecked,42,4.8,1,False,False,BNPL unchecked,
m_f1d7e5c7ad,B_custom_furniture,riyadh,تفصیل للستائر والمجالس وتنجيد الكنب حماد العتيبي,B,79,,mobile_or_whatsapp,+9665•••••729,mobile in Google Maps,,curtainmakerinriyadh.com,unchecked,11,5,1,False,False,BNPL unchecked,
m_f1e0094d25,B_custom_furniture,jeddah,الاناقة للديكور تفصيل ستائر وتنجيد كنب,B,82,,mobile_or_whatsapp,+9665•••••356,mobile in Google Maps,,,unchecked,34,4.9,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_f38534c3c5,B_custom_furniture,riyadh,تفصيل ستائر و مجالس,A,89,,mobile_or_whatsapp,+9665•••••973,mobile in Google Maps,,aryaanfurniture.com,not_detected,23,4.7,1,False,True,reserve: tied at the Top-list cutoff score,
m_f3b31ce2f3,A_aesthetic_clinics,jeddah,Asnani Plus Dental Clinics,A,85,,mobile_or_whatsapp,+9665•••••727,mobile in Google Maps,,,unchecked,1144,4.6,1,False,False,medical: Risk review; BNPL unchecked,
m_f4a8887553,B_custom_furniture,jeddah,شركة الشوق الأنيق للأثاث,,,,mobile_or_whatsapp,+9665•••••872,mobile in Google Maps,shooq.fur,,unchecked,850,4.7,1,False,False,,B: no segment signal in name or category
m_f4c95baab7,B_custom_furniture,jeddah,ستائر وكنب الزهراء,B,82,,mobile_or_whatsapp,+9665•••••676,mobile in Google Maps,,,unchecked,15,5,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_f4d8065ca4,A_aesthetic_clinics,jeddah,عيادات ضي القمر,,,,mobile_or_whatsapp,+9665•••••627,mobile in Google Maps,,,unchecked,395,3.9,1,False,False,,A: no segment signal in name or category
m_f4da34ae93,A_aesthetic_clinics,jeddah,JC Clinic,,,,other_phone,+9661•••••222,landline in Google Maps,,,unchecked,522,4,1,False,False,,A: no segment signal in name or category
m_f6a0ffef4c,B_custom_furniture,riyadh,تفصيل ستائر و مجالس,B,82,,mobile_or_whatsapp,+9665•••••877,mobile in Google Maps,,,unchecked,23,5,1,False,False,BNPL unchecked,
m_f77c9edd84,A_aesthetic_clinics,jeddah,Al Jamal Wa Al Rafahia Clinic | مجمع الجمال والرفاهية الطبي,,,,other_phone,+9661•••••566,landline in Google Maps,,,unchecked,641,4.6,1,False,False,,A: no segment signal in name or category
m_f7a40f2857,A_aesthetic_clinics,riyadh,مركز سجام لطب الأسنان,B,82,,other_phone,+9661•••••777,landline in Google Maps,,sijam-mc.com,not_detected,2084,4.3,1,False,True,medical: Risk review,
m_f82836ab8c,A_aesthetic_clinics,jeddah,Hair and Skin Care Center,C,60,,other_phone,+9661•••••230,landline in Google Maps,,,unchecked,43,3.9,1,False,False,medical: Risk review; BNPL unchecked,
m_f85b6d417f,B_custom_furniture,riyadh,تفصیل ستائر والتنجید الاثاث,B,79,,mobile_or_whatsapp,+9665•••••740,mobile in Google Maps,,,unchecked,12,5,1,False,False,BNPL unchecked,
m_f88851a4d3,A_aesthetic_clinics,jeddah,Pio So Clinics,A,83,,mobile_or_whatsapp,,number on the merchant website (not stored),piosoclinics,piosoclinics.com,not_detected,76,4.6,1,False,True,medical: Risk review,
m_f90ec5bd1e,A_aesthetic_clinics,riyadh,Butopia Clinic بيوتوبيا كلينك,C,64,,none,,,,,unchecked,415,4.4,1,False,False,medical: Risk review; BNPL unchecked,
m_f9884771c5,A_aesthetic_clinics,jeddah,4D Medical Clinics,,,,mobile_or_whatsapp,+9665•••••474,mobile in Google Maps,4d.clinics,4dclinics.com,unchecked,200,4.6,1,False,False,,A: no segment signal in name or category
m_f9cdf7513d,A_aesthetic_clinics,jeddah,مجمع توهج الطبي المتخصص | Glow Specialized Medical Complex,,,,mobile_or_whatsapp,+9665•••••022,mobile in Google Maps,,,unchecked,1898,4.1,1,False,False,,A: no segment signal in name or category
m_f9d07da259,A_aesthetic_clinics,riyadh,Wajan Medical Clinics,,,,mobile_or_whatsapp,+9665•••••653,mobile in Google Maps,wajan.clinic,wajan-clinic.com,unchecked,534,4.1,1,False,False,,A: no segment signal in name or category
m_f9e07544b5,B_custom_furniture,jeddah|riyadh,Zerabi Furniture,,,,none,,,,zerabi.com.sa,unchecked,967,3.7,2,False,False,,"B: no segment signal in name or category; B: multi-city company, not a local workshop"
m_f9e77d8bed,B_custom_furniture,riyadh,تفصيل ستاير و مجالس,A,85,,mobile_or_whatsapp,+9665•••••863,mobile in Google Maps,,sofacurtainmajlis.com,unchecked,48,4.8,1,False,False,BNPL unchecked,
m_fa16d7e0d7,B_custom_furniture,riyadh,افكار القرية للستائر والكنب والاثاث,C,64,,none,,,,,unchecked,12,4.3,1,False,False,BNPL unchecked,
m_faa042ce24,A_aesthetic_clinics,riyadh,Safad Dental Center 2,B,81,,instagram,,Instagram,safad.centers,safadcenters.com,not_detected,1019,4.2,1,False,True,medical: Risk review,
m_faf293e8fc,A_aesthetic_clinics,riyadh,ايرت | EIRT جلدية - تجميل - ليزر - بشره,B,79,,mobile_or_whatsapp,+9665•••••557,mobile in Google Maps,eirt.ca,,unchecked,205,4.7,1,False,False,medical: Risk review; BNPL unchecked,
m_faf7e0ca62,A_aesthetic_clinics,riyadh,Dr Shahla Najib Noureddine,B,75,,mobile_or_whatsapp_and_name,+9665•••••287,mobile in Google Maps,,,unchecked,19,3.2,1,True,False,medical: Risk review; BNPL unchecked,
